,State,Date,Cured,Deaths,Confirmed
9122,Ladakh,2021-03-17,9690,130,9863
9123,Ladakh,2021-03-18,9691,130,9865
9124,Ladakh,2021-03-19,9695,130,9876
9125,Ladakh,2021-03-20,9698,130,9881
9126,Ladakh,2021-03-21,9703,130,9906
9127,Ladakh,2021-03-22,9704,130,9908
9128,Ladakh,2021-03-23,9707,130,9920
9129,Ladakh,2021-03-24,9709,130,9929
9130,Ladakh,2021-03-25,9711,130,9942
9131,Ladakh,2021-03-26,9713,130,9948
9132,Ladakh,2021-03-27,9724,130,9965
9133,Ladakh,2021-03-28,9727,130,9974
9134,Ladakh,2021-03-29,9736,130,9974
9135,Ladakh,2021-03-30,9742,130,10007
9136,Ladakh,2021-03-31,9767,130,10119
9137,Ladakh,2021-04-01,9771,130,10157
9138,Ladakh,2021-04-02,9778,130,10175
9139,Ladakh,2021-04-03,9781,130,10189
9140,Ladakh,2021-04-04,9790,130,10226
9141,Ladakh,2021-04-05,9802,130,10255
9142,Ladakh,2021-04-06,9810,130,10303
9143,Ladakh,2021-04-07,9824,130,10353
9144,Ladakh,2021-04-08,9836,130,10412
9145,Ladakh,2021-04-09,9868,130,10503
9146,Ladakh,2021-04-10,9932,130,10619
9147,Ladakh,2021-04-11,10023,131,10765
9148,Ladakh,2021-04-12,10037,131,10780
9149,Ladakh,2021-04-13,10053,131,10905
9150,Ladakh,2021-04-14,10088,131,11070
9151,Ladakh,2021-04-15,10095,132,11278
9152,Ladakh,2021-04-16,10167,132,11464
9153,Ladakh,2021-04-17,10214,132,11709
9154,Ladakh,2021-04-18,10267,133,12071
9155,Ladakh,2021-04-19,10351,133,12131
9156,Ladakh,2021-04-20,10474,133,12306
9157,Ladakh,2021-04-21,10610,134,12556
9158,Ladakh,2021-04-22,10630,134,12739
9159,Ladakh,2021-04-23,10761,135,12937
9160,Ladakh,2021-04-24,10920,135,13089
9161,Ladakh,2021-04-25,11129,136,13237
9162,Ladakh,2021-04-26,11192,138,13357
9163,Ladakh,2021-04-27,11507,138,13502
9164,Ladakh,2021-04-28,11800,139,13642
9165,Ladakh,2021-04-29,11937,139,13758
9166,Ladakh,2021-04-30,12129,140,13866
9167,Ladakh,2021-05-01,12376,143,13969
9168,Ladakh,2021-05-02,12542,144,14086
9169,Ladakh,2021-05-03,12735,145,14226
9170,Ladakh,2021-05-04,12884,148,14315
9171,Ladakh,2021-05-05,13035,151,14560
9172,Ladakh,2021-05-06,13166,151,14811
9173,Ladakh,2021-05-07,13326,151,14909
9174,Ladakh,2021-05-08,13471,152,15023
9175,Ladakh,2021-05-09,13614,153,15179
9176,Ladakh,2021-05-10,13719,155,15317
9177,Ladakh,2021-05-11,13825,157,15429
9178,Ladakh,2021-05-12,13955,157,15564
9179,Ladakh,2021-05-13,14102,158,15807
9180,Ladakh,2021-05-14,14208,161,15916
9181,Ladakh,2021-05-15,14439,163,16156
9182,Ladakh,2021-05-16,14619,165,16333
9183,Ladakh,2021-05-17,14741,165,16452
9184,Ladakh,2021-05-18,14875,165,16582
9185,Ladakh,2021-05-19,15031,170,16784
9186,Ladakh,2021-05-20,15158,171,16918
9187,Ladakh,2021-05-21,15264,172,17025
9188,Ladakh,2021-05-22,15374,173,17146
9189,Ladakh,2021-05-23,15585,176,17277
9190,Ladakh,2021-05-24,15707,178,17407
9191,Ladakh,2021-05-25,15891,178,17532
9192,Ladakh,2021-05-26,16070,179,17810
9193,Ladakh,2021-05-27,16200,181,18045
9194,Ladakh,2021-05-28,16345,185,18186
9195,Ladakh,2021-05-29,16517,187,18310
9196,Ladakh,2021-05-30,16658,187,18448
9197,Ladakh,2021-05-31,16754,188,18497
9198,Ladakh,2021-06-01,16859,189,18662
9199,Ladakh,2021-06-02,16979,190,18750
9200,Ladakh,2021-06-03,17119,191,18841
9201,Ladakh,2021-06-04,17256,193,18954
9202,Ladakh,2021-06-05,17528,194,19076
9203,Ladakh,2021-06-06,17782,195,19147
9204,Ladakh,2021-06-07,17913,195,19197
9205,Ladakh,2021-06-08,18052,195,19258
9206,Ladakh,2021-06-09,18194,195,19330
9207,Ladakh,2021-06-10,18265,195,19385
9208,Ladakh,2021-06-11,18425,197,19475
9209,Ladakh,2021-06-12,18513,197,19506
9210,Ladakh,2021-06-13,18601,197,19544
9211,Ladakh,2021-06-14,18706,197,19561
9212,Ladakh,2021-06-15,18841,198,19611
9213,Ladakh,2021-06-16,18898,199,19649
9214,Ladakh,2021-06-17,18945,199,19682
9215,Ladakh,2021-06-18,19022,200,19704
9216,Ladakh,2021-06-19,19097,200,19730
9217,Ladakh,2021-06-20,19150,201,19783
9218,Ladakh,2021-06-21,19240,202,19805
9219,Ladakh,2021-06-22,19271,202,19838
9220,Ladakh,2021-06-23,19309,202,19871
9221,Ladakh,2021-06-24,19341,202,19881
9222,Ladakh,2021-06-25,19387,202,19903
9223,Ladakh,2021-06-26,19425,202,19920
9224,Ladakh,2021-06-27,19458,202,19941
9225,Ladakh,2021-06-28,19481,202,19964
9226,Ladakh,2021-06-29,19512,202,20022
9227,Ladakh,2021-06-30,19565,202,20038
9228,Ladakh,2021-07-01,19592,202,20073
9229,Ladakh,2021-07-02,19626,202,20090
9230,Ladakh,2021-07-03,19658,202,20101
9231,Ladakh,2021-07-04,19669,202,20115
9232,Ladakh,2021-07-05,19690,204,20120
9233,Ladakh,2021-07-06,19709,204,20129
9234,Ladakh,2021-07-07,19733,204,20137
9235,Ladakh,2021-07-08,19756,204,20143
9236,Ladakh,2021-07-09,19815,205,20155
9237,Ladakh,2021-07-10,19830,206,20167
9238,Ladakh,2021-07-11,19865,206,20186
9239,Ladakh,2021-07-12,19879,206,20195
9240,Ladakh,2021-07-13,19894,206,20204
9241,Ladakh,2021-07-14,19908,206,20227
9242,Ladakh,2021-07-15,19912,206,20231
9243,Ladakh,2021-07-16,19920,206,20234
9244,Ladakh,2021-07-17,19929,206,20240
9245,Ladakh,2021-07-18,19937,206,20246
9246,Ladakh,2021-07-19,19948,206,20257
9247,Ladakh,2021-07-20,19959,206,20264
9248,Ladakh,2021-07-21,19978,206,20278
9249,Ladakh,2021-07-22,19985,206,20282
9250,Ladakh,2021-07-23,19995,206,20284
9251,Ladakh,2021-07-24,20015,207,20289
9252,Ladakh,2021-07-25,20021,207,20296
9253,Ladakh,2021-07-26,20026,207,20300
9254,Ladakh,2021-07-27,20032,207,20309
9255,Ladakh,2021-07-28,20037,207,20314
9256,Ladakh,2021-07-29,20049,207,20320
9257,Ladakh,2021-07-30,20057,207,20324
9258,Ladakh,2021-07-31,20071,207,20328
9259,Ladakh,2021-08-01,20075,207,20338
9260,Ladakh,2021-08-02,20076,207,20340
9261,Ladakh,2021-08-03,20081,207,20345
9262,Ladakh,2021-08-04,20087,207,20365
9263,Ladakh,2021-08-05,20091,207,20365
9264,Ladakh,2021-08-06,20100,207,20369
9265,Ladakh,2021-08-07,20106,207,20378
9266,Ladakh,2021-08-08,20113,207,20385
9267,Ladakh,2021-08-09,20117,207,20393
9268,Ladakh,2021-08-10,20121,207,20400
9269,Ladakh,2021-08-11,20130,207,20411
9270,Lakshadweep,2020-12-11,0,0,0
9271,Lakshadweep,2020-12-12,0,0,0
9272,Lakshadweep,2020-12-13,0,0,0
9273,Lakshadweep,2020-12-14,0,0,0
9274,Lakshadweep,2020-12-15,0,0,0
9275,Lakshadweep,2020-12-16,0,0,0
9276,Lakshadweep,2020-12-17,0,0,0
9277,Lakshadweep,2020-12-18,0,0,0
9278,Lakshadweep,2020-12-19,0,0,0
9279,Lakshadweep,2020-12-20,0,0,0
9280,Lakshadweep,2020-12-21,0,0,0
9281,Lakshadweep,2020-12-22,0,0,0
9282,Lakshadweep,2020-12-23,0,0,0
9283,Lakshadweep,2020-12-24,0,0,0
9284,Lakshadweep,2020-12-25,0,0,0
9285,Lakshadweep,2020-12-26,0,0,0
9286,Lakshadweep,2020-12-27,0,0,0
9287,Lakshadweep,2020-12-28,0,0,0
9288,Lakshadweep,2020-12-29,0,0,0
9289,Lakshadweep,2020-12-30,0,0,0
9290,Lakshadweep,2020-12-31,0,0,0
9291,Lakshadweep,2021-01-01,0,0,0
9292,Lakshadweep,2021-01-02,0,0,0
9293,Lakshadweep,2021-01-03,0,0,0
9294,Lakshadweep,2021-01-04,0,0,0
9295,Lakshadweep,2021-01-05,0,0,0
9296,Lakshadweep,2021-01-06,0,0,0
9297,Lakshadweep,2021-01-07,0,0,0
9298,Lakshadweep,2021-01-08,0,0,0
9299,Lakshadweep,2021-01-09,0,0,0
9300,Lakshadweep,2021-01-10,0,0,0
9301,Lakshadweep,2021-01-11,0,0,0
9302,Lakshadweep,2021-01-12,0,0,0
9303,Lakshadweep,2021-01-13,0,0,0
9304,Lakshadweep,2021-01-14,0,0,0
9305,Lakshadweep,2021-01-15,0,0,0
9306,Lakshadweep,2021-01-16,0,0,0
9307,Lakshadweep,2021-01-17,0,0,0
9308,Lakshadweep,2021-01-18,0,0,0
9309,Lakshadweep,2021-01-19,0,0,14
9310,Lakshadweep,2021-01-20,0,0,21
9311,Lakshadweep,2021-01-21,0,0,30
9312,Lakshadweep,2021-01-22,0,0,48
9313,Lakshadweep,2021-01-23,0,0,50
9314,Lakshadweep,2021-01-24,0,0,57
9315,Lakshadweep,2021-01-25,0,0,59
9316,Lakshadweep,2021-01-26,0,0,67
9317,Lakshadweep,2021-01-27,0,0,69
9318,Lakshadweep,2021-01-28,0,0,69
9319,Lakshadweep,2021-01-29,0,0,69
9320,Lakshadweep,2021-01-30,14,0,70
9321,Lakshadweep,2021-01-31,30,0,79
9322,Lakshadweep,2021-02-01,49,0,87
9323,Lakshadweep,2021-02-02,56,0,99
9324,Lakshadweep,2021-02-03,56,0,119
9325,Lakshadweep,2021-02-04,61,0,122
9326,Lakshadweep,2021-02-05,61,0,126
9327,Lakshadweep,2021-02-06,65,0,141
9328,Lakshadweep,2021-02-07,65,0,151
9329,Lakshadweep,2021-02-08,65,0,153
9330,Lakshadweep,2021-02-09,76,0,154
9331,Lakshadweep,2021-02-10,93,0,166
9332,Lakshadweep,2021-02-11,118,0,181
9333,Lakshadweep,2021-02-12,119,0,187
9334,Lakshadweep,2021-02-13,119,0,188
9335,Lakshadweep,2021-02-14,134,0,224
9336,Lakshadweep,2021-02-15,136,0,233
9337,Lakshadweep,2021-02-16,143,0,234
9338,Lakshadweep,2021-02-17,158,0,251
9339,Lakshadweep,2021-02-18,164,0,261
9340,Lakshadweep,2021-02-19,167,0,263
9341,Lakshadweep,2021-02-20,181,0,272
9342,Lakshadweep,2021-02-21,192,0,277
9343,Lakshadweep,2021-02-22,204,0,280
9344,Lakshadweep,2021-02-23,215,0,295
9345,Lakshadweep,2021-02-24,236,0,316
9346,Lakshadweep,2021-02-25,236,0,322
9347,Lakshadweep,2021-02-26,244,1,331
9348,Lakshadweep,2021-02-27,252,1,333
9349,Lakshadweep,2021-02-28,260,1,359
9350,Lakshadweep,2021-03-01,261,1,382
9351,Lakshadweep,2021-03-02,268,1,397
9352,Lakshadweep,2021-03-03,269,1,407
9353,Lakshadweep,2021-03-04,285,1,414
9354,Lakshadweep,2021-03-05,309,1,425
9355,Lakshadweep,2021-03-06,311,1,468
9356,Lakshadweep,2021-03-07,313,1,473
9357,Lakshadweep,2021-03-08,327,1,486
9358,Lakshadweep,2021-03-09,329,1,494
9359,Lakshadweep,2021-03-10,341,1,509
9360,Lakshadweep,2021-03-11,341,1,509
9361,Lakshadweep,2021-03-12,355,1,524
9362,Lakshadweep,2021-03-13,380,1,587
9363,Lakshadweep,2021-03-14,394,1,603
9364,Lakshadweep,2021-03-15,400,1,604
9365,Lakshadweep,2021-03-16,416,1,606
9366,Lakshadweep,2021-03-17,457,1,625
9367,Lakshadweep,2021-03-18,459,1,639
9368,Lakshadweep,2021-03-19,470,1,644
9369,Lakshadweep,2021-03-20,489,1,647
9370,Lakshadweep,2021-03-21,511,1,648
9371,Lakshadweep,2021-03-22,536,1,666
9372,Lakshadweep,2021-03-23,581,1,691
9373,Lakshadweep,2021-03-24,592,1,697
9374,Lakshadweep,2021-03-25,592,1,697
9375,Lakshadweep,2021-03-26,596,1,708
9376,Lakshadweep,2021-03-27,614,1,714
9377,Lakshadweep,2021-03-28,625,1,714
9378,Lakshadweep,2021-03-29,657,1,715
9379,Lakshadweep,2021-03-30,669,1,715
9380,Lakshadweep,2021-03-31,678,1,718
9381,Lakshadweep,2021-04-01,680,1,723
9382,Lakshadweep,2021-04-02,688,1,726
9383,Lakshadweep,2021-04-03,690,1,733
9384,Lakshadweep,2021-04-04,701,1,740
9385,Lakshadweep,2021-04-05,704,1,741
9386,Lakshadweep,2021-04-06,712,1,744
9387,Lakshadweep,2021-04-07,712,1,751
9388,Lakshadweep,2021-04-08,716,1,770
9389,Lakshadweep,2021-04-09,719,1,778
9390,Lakshadweep,2021-04-10,728,1,784
9391,Lakshadweep,2021-04-11,733,1,794
9392,Lakshadweep,2021-04-12,736,1,799
9393,Lakshadweep,2021-04-13,737,1,813
9394,Lakshadweep,2021-04-14,746,1,833
9395,Lakshadweep,2021-04-15,746,1,845
9396,Lakshadweep,2021-04-16,754,1,901
9397,Lakshadweep,2021-04-17,765,1,945
9398,Lakshadweep,2021-04-18,770,1,1051
9399,Lakshadweep,2021-04-19,774,1,1165
9400,Lakshadweep,2021-04-20,791,1,1282
9401,Lakshadweep,2021-04-21,817,1,1335
9402,Lakshadweep,2021-04-22,833,1,1526
9403,Lakshadweep,2021-04-23,867,1,1671
9404,Lakshadweep,2021-04-24,884,1,1805
9405,Lakshadweep,2021-04-25,917,1,1962
9406,Lakshadweep,2021-04-26,947,1,2126
9407,Lakshadweep,2021-04-27,1067,1,2247
9408,Lakshadweep,2021-04-28,1198,1,2401
9409,Lakshadweep,2021-04-29,1336,1,2504
9410,Lakshadweep,2021-04-30,1382,4,2662
9411,Lakshadweep,2021-05-01,1439,4,2767
9412,Lakshadweep,2021-05-02,1481,4,2923
9413,Lakshadweep,2021-05-03,1759,4,3010
9414,Lakshadweep,2021-05-04,1868,6,3080
9415,Lakshadweep,2021-05-05,2078,6,3249
9416,Lakshadweep,2021-05-06,2240,7,3376
9417,Lakshadweep,2021-05-07,2374,8,3528
9418,Lakshadweep,2021-05-08,2493,9,3629
9419,Lakshadweep,2021-05-09,2708,9,3756
9420,Lakshadweep,2021-05-10,2856,9,3881
9421,Lakshadweep,2021-05-11,2980,10,3982
9422,Lakshadweep,2021-05-12,2980,10,3982
9423,Lakshadweep,2021-05-13,3171,11,4202
9424,Lakshadweep,2021-05-14,3290,13,4395
9425,Lakshadweep,2021-05-15,3392,13,4568
9426,Lakshadweep,2021-05-16,3487,13,4650
9427,Lakshadweep,2021-05-17,3633,14,4767
9428,Lakshadweep,2021-05-18,3764,14,4986
9429,Lakshadweep,2021-05-19,3915,15,5212
9430,Lakshadweep,2021-05-20,3974,18,5466
9431,Lakshadweep,2021-05-21,4072,20,5756
9432,Lakshadweep,2021-05-22,4251,22,6101
9433,Lakshadweep,2021-05-23,4394,22,6418
9434,Lakshadweep,2021-05-24,4537,24,6611
9435,Lakshadweep,2021-05-25,4661,24,6847
9436,Lakshadweep,2021-05-26,4765,26,7111
9437,Lakshadweep,2021-05-27,4956,26,7229
9438,Lakshadweep,2021-05-28,5136,28,7364
9439,Lakshadweep,2021-05-29,5404,29,7542
9440,Lakshadweep,2021-05-30,5622,31,7631
9441,Lakshadweep,2021-05-31,5890,32,7928
9442,Lakshadweep,2021-06-01,6242,33,8077
9443,Lakshadweep,2021-06-02,6566,33,8166
9444,Lakshadweep,2021-06-03,6833,35,8335
9445,Lakshadweep,2021-06-04,7089,35,8479
9446,Lakshadweep,2021-06-05,7324,36,8568
9447,Lakshadweep,2021-06-06,7469,38,8667
9448,Lakshadweep,2021-06-07,7694,38,8737
9449,Lakshadweep,2021-06-08,7889,41,8775
9450,Lakshadweep,2021-06-09,7942,42,8874
9451,Lakshadweep,2021-06-10,8173,42,9002
9452,Lakshadweep,2021-06-11,8310,42,9073
9453,Lakshadweep,2021-06-12,8414,43,9122
9454,Lakshadweep,2021-06-13,8517,43,9175
9455,Lakshadweep,2021-06-14,8589,44,9209
9456,Lakshadweep,2021-06-15,8672,44,9236
9457,Lakshadweep,2021-06-16,8768,45,9297
9458,Lakshadweep,2021-06-17,8847,45,9339
9459,Lakshadweep,2021-06-18,8933,45,9377
9460,Lakshadweep,2021-06-19,9000,45,9392
9461,Lakshadweep,2021-06-20,9039,46,9430
9462,Lakshadweep,2021-06-21,9078,46,9443
9463,Lakshadweep,2021-06-22,9106,46,9471
9464,Lakshadweep,2021-06-23,9142,47,9504
9465,Lakshadweep,2021-06-24,9172,47,9559
9466,Lakshadweep,2021-06-25,9232,47,9601
9467,Lakshadweep,2021-06-26,9271,48,9632
9468,Lakshadweep,2021-06-27,9313,48,9659
9469,Lakshadweep,2021-06-28,9337,48,9681
9470,Lakshadweep,2021-06-29,9372,48,9715
9471,Lakshadweep,2021-06-30,9388,48,9742
9472,Lakshadweep,2021-07-01,9411,48,9770
9473,Lakshadweep,2021-07-02,9466,49,9808
9474,Lakshadweep,2021-07-03,9514,49,9843
9475,Lakshadweep,2021-07-04,9557,49,9861
9476,Lakshadweep,2021-07-05,9577,49,9900
9477,Lakshadweep,2021-07-06,9609,49,9936
9478,Lakshadweep,2021-07-07,9643,49,9947
9479,Lakshadweep,2021-07-08,9670,49,9965
9480,Lakshadweep,2021-07-09,9695,49,9980
9481,Lakshadweep,2021-07-10,9729,49,10002
9482,Lakshadweep,2021-07-11,9751,49,10011
9483,Lakshadweep,2021-07-12,9803,49,10013
9484,Lakshadweep,2021-07-13,9851,49,10020
9485,Lakshadweep,2021-07-14,9873,49,10031
9486,Lakshadweep,2021-07-15,9891,49,10036
9487,Lakshadweep,2021-07-16,9905,49,10043
9488,Lakshadweep,2021-07-17,9925,49,10053
9489,Lakshadweep,2021-07-18,9939,49,10061
9490,Lakshadweep,2021-07-19,9947,49,10064
9491,Lakshadweep,2021-07-20,9955,49,10076
9492,Lakshadweep,2021-07-21,9969,49,10092
9493,Lakshadweep,2021-07-22,9973,49,10093
9494,Lakshadweep,2021-07-23,9984,49,10100
9495,Lakshadweep,2021-07-24,9991,49,10110
9496,Lakshadweep,2021-07-25,9997,49,10127
9497,Lakshadweep,2021-07-26,10004,49,10129
9498,Lakshadweep,2021-07-27,10010,49,10141
9499,Lakshadweep,2021-07-28,10018,49,10149
9500,Lakshadweep,2021-07-29,10029,50,10155
9501,Lakshadweep,2021-07-30,10042,50,10162
9502,Lakshadweep,2021-07-31,10051,50,10178
9503,Lakshadweep,2021-08-01,10055,50,10189
9504,Lakshadweep,2021-08-02,10070,50,10195
9505,Lakshadweep,2021-08-03,10078,50,10207
9506,Lakshadweep,2021-08-04,10086,50,10226
9507,Lakshadweep,2021-08-05,10100,50,10231
9508,Lakshadweep,2021-08-06,10109,50,10235
9509,Lakshadweep,2021-08-07,10125,50,10243
9510,Lakshadweep,2021-08-08,10133,50,10247
9511,Lakshadweep,2021-08-09,10145,50,10249
9512,Lakshadweep,2021-08-10,10145,50,10249
9513,Lakshadweep,2021-08-11,10165,51,10263
9514,Madhya Pradesh,2020-03-21,0,0,4
9515,Madhya Pradesh,2020-03-22,0,0,4
9516,Madhya Pradesh,2020-03-23,0,0,6
9517,Madhya Pradesh,2020-03-24,0,0,7
9518,Madhya Pradesh,2020-03-25,0,0,14
9519,Madhya Pradesh,2020-03-26,0,1,20
9520,Madhya Pradesh,2020-03-27,0,1,20
9521,Madhya Pradesh,2020-03-28,0,2,30
9522,Madhya Pradesh,2020-03-29,0,2,30
9523,Madhya Pradesh,2020-03-30,0,3,47
9524,Madhya Pradesh,2020-03-31,0,3,47
9525,Madhya Pradesh,2020-04-01,0,3,66
9526,Madhya Pradesh,2020-04-02,0,6,99
9527,Madhya Pradesh,2020-04-03,0,6,104
9528,Madhya Pradesh,2020-04-04,0,6,104
9529,Madhya Pradesh,2020-04-05,0,9,165
9530,Madhya Pradesh,2020-04-06,0,9,165
9531,Madhya Pradesh,2020-04-07,0,13,229
9532,Madhya Pradesh,2020-04-08,0,13,229
9533,Madhya Pradesh,2020-04-09,0,16,259
9534,Madhya Pradesh,2020-04-10,0,16,259
9535,Madhya Pradesh,2020-04-11,0,33,443
9536,Madhya Pradesh,2020-04-12,0,36,564
9537,Madhya Pradesh,2020-04-13,44,43,604
9538,Madhya Pradesh,2020-04-14,51,50,730
9539,Madhya Pradesh,2020-04-15,64,53,987
9540,Madhya Pradesh,2020-04-16,64,53,1120
9541,Madhya Pradesh,2020-04-17,65,57,1308
9542,Madhya Pradesh,2020-04-18,69,69,1355
9543,Madhya Pradesh,2020-04-19,127,70,1407
9544,Madhya Pradesh,2020-04-20,127,74,1485
9545,Madhya Pradesh,2020-04-21,127,76,1540
9546,Madhya Pradesh,2020-04-22,148,80,1592
9547,Madhya Pradesh,2020-04-23,148,81,1695
9548,Madhya Pradesh,2020-04-24,203,83,1852
9549,Madhya Pradesh,2020-04-25,210,92,1952
9550,Madhya Pradesh,2020-04-26,210,99,2096
9551,Madhya Pradesh,2020-04-27,302,106,2168
9552,Madhya Pradesh,2020-04-28,361,113,2368
9553,Madhya Pradesh,2020-04-29,377,119,2561
9554,Madhya Pradesh,2020-04-30,461,130,2660
9555,Madhya Pradesh,2020-05-01,482,137,2719
9556,Madhya Pradesh,2020-05-02,524,145,2719
9557,Madhya Pradesh,2020-05-03,798,156,2846
9558,Madhya Pradesh,2020-05-04,798,165,2942
9559,Madhya Pradesh,2020-05-05,1000,176,3049
9560,Madhya Pradesh,2020-05-06,1000,176,3049
9561,Madhya Pradesh,2020-05-07,1099,185,3138
9562,Madhya Pradesh,2020-05-08,1231,193,3252
9563,Madhya Pradesh,2020-05-09,1349,200,3341
9564,Madhya Pradesh,2020-05-10,1676,215,3614
9565,Madhya Pradesh,2020-05-11,1676,215,3614
9566,Madhya Pradesh,2020-05-12,1747,221,3785
9567,Madhya Pradesh,2020-05-13,1860,225,3986
9568,Madhya Pradesh,2020-05-14,2004,232,4173
9569,Madhya Pradesh,2020-05-15,2171,237,4426
9570,Madhya Pradesh,2020-05-16,2283,239,4595
9571,Madhya Pradesh,2020-05-17,2315,243,4789
9572,Madhya Pradesh,2020-05-18,2403,248,4977
9573,Madhya Pradesh,2020-05-19,2435,252,5236
9574,Madhya Pradesh,2020-05-20,2630,258,5465
9575,Madhya Pradesh,2020-05-21,2733,267,5735
9576,Madhya Pradesh,2020-05-22,2843,270,5981
9577,Madhya Pradesh,2020-05-23,3089,272,6170
9578,Madhya Pradesh,2020-05-24,3267,281,6371
9579,Madhya Pradesh,2020-05-25,3408,290,6665
9580,Madhya Pradesh,2020-05-26,3571,300,6859
9581,Madhya Pradesh,2020-05-27,3689,305,7024
9582,Madhya Pradesh,2020-05-28,3927,313,7261
9583,Madhya Pradesh,2020-05-29,4050,321,7453
9584,Madhya Pradesh,2020-05-30,4269,334,7645
9585,Madhya Pradesh,2020-05-31,4444,343,7891
9586,Madhya Pradesh,2020-06-01,4842,350,8089
9587,Madhya Pradesh,2020-06-02,5003,358,8283
9588,Madhya Pradesh,2020-06-03,5221,364,8420
9589,Madhya Pradesh,2020-06-04,5445,371,8588
9590,Madhya Pradesh,2020-06-05,5637,377,8762
9591,Madhya Pradesh,2020-06-06,5878,384,8996
9592,Madhya Pradesh,2020-06-07,6108,399,9228
9593,Madhya Pradesh,2020-06-08,6331,412,9401
9594,Madhya Pradesh,2020-06-09,6536,414,9638
9595,Madhya Pradesh,2020-06-10,6729,420,9849
9596,Madhya Pradesh,2020-06-11,6892,427,10049
9597,Madhya Pradesh,2020-06-12,7042,431,10241
9598,Madhya Pradesh,2020-06-13,7201,440,10443
9599,Madhya Pradesh,2020-06-14,7377,447,10641
9600,Madhya Pradesh,2020-06-15,7677,459,10802
9601,Madhya Pradesh,2020-06-16,7903,465,10935
9602,Madhya Pradesh,2020-06-17,8152,476,11083
9603,Madhya Pradesh,2020-06-18,8388,482,11244
9604,Madhya Pradesh,2020-06-19,8632,486,11426
9605,Madhya Pradesh,2020-06-20,8748,495,11582
9606,Madhya Pradesh,2020-06-21,8880,501,11724
9607,Madhya Pradesh,2020-06-22,9015,515,11903
9608,Madhya Pradesh,2020-06-23,9215,521,12078
9609,Madhya Pradesh,2020-06-24,9335,525,12261
9610,Madhya Pradesh,2020-06-25,9473,534,12448
9611,Madhya Pradesh,2020-06-26,9619,542,12596
9612,Madhya Pradesh,2020-06-27,9804,546,12798
9613,Madhya Pradesh,2020-06-28,9971,550,12965
9614,Madhya Pradesh,2020-06-29,10084,557,13186
9615,Madhya Pradesh,2020-06-30,10199,564,13370
9616,Madhya Pradesh,2020-07-01,10395,572,13593
9617,Madhya Pradesh,2020-07-02,10655,581,13861
9618,Madhya Pradesh,2020-07-03,10815,589,14106
9619,Madhya Pradesh,2020-07-04,11049,593,14297
9620,Madhya Pradesh,2020-07-05,11234,598,14604
9621,Madhya Pradesh,2020-07-06,11411,608,14930
9622,Madhya Pradesh,2020-07-07,11579,617,15284
9623,Madhya Pradesh,2020-07-08,11768,622,15627
9624,Madhya Pradesh,2020-07-09,11987,629,16036
9625,Madhya Pradesh,2020-07-10,12232,634,16341
9626,Madhya Pradesh,2020-07-11,12481,638,16657
9627,Madhya Pradesh,2020-07-12,12679,644,17201
9628,Madhya Pradesh,2020-07-13,12876,653,17632
9629,Madhya Pradesh,2020-07-14,13208,663,18207
9630,Madhya Pradesh,2020-07-15,13575,673,19005
9631,Madhya Pradesh,2020-07-16,13908,682,19643
9632,Madhya Pradesh,2020-07-17,14127,689,20378
9633,Madhya Pradesh,2020-07-18,14514,697,21081
9634,Madhya Pradesh,2020-07-19,14864,706,21763
9635,Madhya Pradesh,2020-07-20,15311,721,22600
9636,Madhya Pradesh,2020-07-21,15684,738,23310
9637,Madhya Pradesh,2020-07-22,16257,756,24095
9638,Madhya Pradesh,2020-07-23,16836,770,24842
9639,Madhya Pradesh,2020-07-24,17359,780,25474
9640,Madhya Pradesh,2020-07-25,17866,791,26210
9641,Madhya Pradesh,2020-07-26,18488,799,26926
9642,Madhya Pradesh,2020-07-27,19132,811,27800
9643,Madhya Pradesh,2020-07-28,19791,820,28589
9644,Madhya Pradesh,2020-07-29,20343,830,29217
9645,Madhya Pradesh,2020-07-30,20934,843,30134
9646,Madhya Pradesh,2020-07-31,21657,857,30968
9647,Madhya Pradesh,2020-08-01,22271,867,31806
9648,Madhya Pradesh,2020-08-02,22969,876,32614
9649,Madhya Pradesh,2020-08-03,23550,886,33535
9650,Madhya Pradesh,2020-08-04,24099,900,34285
9651,Madhya Pradesh,2020-08-05,25414,912,35082
9652,Madhya Pradesh,2020-08-06,26064,929,35734
9653,Madhya Pradesh,2020-08-07,26902,946,36564
9654,Madhya Pradesh,2020-08-08,27621,962,37298
9655,Madhya Pradesh,2020-08-09,28353,977,38157
9656,Madhya Pradesh,2020-08-10,29020,996,39025
9657,Madhya Pradesh,2020-08-11,29674,1015,39891
9658,Madhya Pradesh,2020-08-12,30596,1033,40734
9659,Madhya Pradesh,2020-08-13,31239,1048,41604
9660,Madhya Pradesh,2020-08-14,31835,1065,42618
9661,Madhya Pradesh,2020-08-15,32405,1081,43414
9662,Madhya Pradesh,2020-08-16,33353,1094,44433
9663,Madhya Pradesh,2020-08-17,34038,1105,45455
9664,Madhya Pradesh,2020-08-18,35025,1128,46385
9665,Madhya Pradesh,2020-08-19,35713,1141,47375
9666,Madhya Pradesh,2020-08-20,36475,1159,48351
9667,Madhya Pradesh,2020-08-21,37540,1171,49493
9668,Madhya Pradesh,2020-08-22,38527,1185,50640
9669,Madhya Pradesh,2020-08-23,39399,1206,51866
9670,Madhya Pradesh,2020-08-24,40390,1229,53129
